Source,Target,Weight,July19Topic,PostDate
User3712,Post426,1,15,Jun-17
User3706,Post279,1,14,Jun-17
User3704,Post045,1,17,Jul-17
User3703,Post560,1,10,Aug-17
User3697,Post398,1,15,Jun-17
User3681,Post024,1,1,May-17
User3679,Post150,1,15,Aug-17
User3677,Post017,1,1,Jul-17
User3671,Post191,1,NA,Aug-17
User3670,Post345,1,5,Jul-17
User3669,Post068,1,16,Jul-17
User3668,Post303,1,NA,Aug-17
User3668,Post315,1,15,Aug-17
User3666,Post279,1,14,Jun-17
User3662,Post150,1,15,Aug-17
User3661,Post441,1,14,Jun-17
User3659,Post442,1,NA,Jun-17
User3659,Post279,1,14,Jun-17
User3656,Post279,1,14,Jun-17
User3655,Post442,1,NA,Jun-17
User3654,Post279,1,14,Jun-17
User3651,Post090,1,5,Jun-17
User3651,Post279,1,14,Jun-17
User3648,Post426,1,15,Jun-17
User3643,Post426,1,15,Jun-17
User3643,Post279,1,14,Jun-17
User3640,Post560,1,10,Aug-17
User3635,Post315,1,15,Aug-17
User3633,Post039,1,1,May-17
User3630,Post499,1,12,Jul-17
User3625,Post222,1,3,Jun-17
User3621,Post279,1,14,Jun-17
User3615,Post426,1,15,Jun-17
User3612,Post577,1,8,Jul-17
User3612,Post441,1,14,Jun-17
User3609,Post560,1,10,Aug-17
User3609,Post575,1,5,May-17
User3606,Post074,1,1,Jul-17
User3606,Post596,1,8,Jul-17
User3606,Post345,1,5,Jul-17
User3605,Post441,1,14,Jun-17
User3602,Post039,1,1,May-17
User3598,Post560,1,10,Aug-17
User3597,Post150,1,15,Aug-17
User3590,Post441,1,14,Jun-17
User3588,Post279,1,14,Jun-17
User3584,Post487,1,14,Aug-17
User3584,Post426,1,15,Jun-17
User3582,Post090,1,5,Jun-17
User3577,Post349,1,NA,May-17
User3575,Post279,1,14,Jun-17
User3573,Post430,1,2,Jul-17
User3571,Post017,1,1,Jul-17
User3568,Post172,1,18,Jun-17
User3561,Post400,1,1,May-17
User3557,Post193,1,2,Jul-17
User3557,Post017,1,1,Jul-17
User3556,Post426,1,15,Jun-17
User3549,Post129,1,11,Jul-17
User3546,Post426,1,15,Jun-17
User3546,Post039,1,1,May-17
User3541,Post349,1,NA,May-17
User3540,Post426,1,15,Jun-17
User3539,Post279,1,14,Jun-17
User3528,Post345,1,5,Jul-17
User3528,Post282,1,1,May-17
User3518,Post279,1,14,Jun-17
User3517,Post191,1,NA,Aug-17
User3516,Post442,1,NA,Jun-17
User3515,Post426,1,15,Jun-17
User3505,Post191,1,NA,Aug-17
User3500,Post506,1,13,Jun-17
User3499,Post279,1,14,Jun-17
User3497,Post196,1,15,Aug-17
User3497,Post448,1,1,Jun-17
User3495,Post279,1,14,Jun-17
User3494,Post191,1,NA,Aug-17
User3493,Post279,1,14,Jun-17
User3490,Post426,1,15,Jun-17
User3490,Post279,1,14,Jun-17
User3489,Post279,1,14,Jun-17
User3488,Post367,1,1,May-17
User3478,Post279,1,14,Jun-17
User3476,Post228,1,12,Aug-17
User3475,Post441,1,14,Jun-17
User3473,Post279,1,14,Jun-17
User4144,Post322,1,8,Jul-17
User3469,Post430,1,2,Jul-17
User4127,Post322,1,8,Jul-17
User3466,Post279,1,14,Jun-17
User3463,Post279,1,14,Jun-17
User3456,Post560,1,10,Aug-17
User3455,Post279,1,14,Jun-17
User3452,Post296,1,1,Jun-17
User3449,Post560,1,10,Aug-17
User3445,Post454,1,NA,Jun-17
User3442,Post385,1,12,Aug-17
User3440,Post127,1,NA,Jul-17
User3439,Post441,1,14,Jun-17
User3439,Post090,1,5,Jun-17
User3437,Post385,1,12,Aug-17
User3435,Post349,1,NA,May-17
User3434,Post560,1,10,Aug-17
User3434,Post039,1,1,May-17
User3432,Post430,1,2,Jul-17
User3432,Post442,1,NA,Jun-17
User3428,Post129,1,11,Jul-17
User3422,Post150,1,15,Aug-17
User3413,Post554,1,14,Aug-17
User3413,Post454,1,NA,Jun-17
User3413,Post279,1,14,Jun-17
User3412,Post426,1,15,Jun-17
User3409,Post279,1,14,Jun-17
User3404,Post279,1,14,Jun-17
User3402,Post302,1,NA,Jun-17
User3400,Post400,1,1,May-17
User3399,Post441,1,14,Jun-17
User3395,Post347,1,1,May-17
User3392,Post596,1,8,Jul-17
User3391,Post279,1,14,Jun-17
User3390,Post279,1,14,Jun-17
User3383,Post150,1,15,Aug-17
User3382,Post279,1,14,Jun-17
User3381,Post279,1,14,Jun-17
User3380,Post039,1,1,May-17
User3372,Post442,1,NA,Jun-17
User3370,Post560,1,10,Aug-17
User3370,Post315,1,15,Aug-17
User3365,Post017,1,1,Jul-17
User3363,Post345,1,5,Jul-17
User3362,Post383,1,3,May-17
User3356,Post347,1,1,May-17
User3354,Post022,1,15,May-17
User3352,Post275,1,17,Jul-17
User3348,Post369,1,1,Jun-17
User3348,Post565,1,1,May-17
User3341,Post196,1,15,Aug-17
User3335,Post400,1,1,May-17
User3334,Post488,1,15,Jun-17
User3331,Post279,1,14,Jun-17
User3329,Post606,1,7,Aug-17
User3329,Post560,1,10,Aug-17
User3328,Post129,1,11,Jul-17
User3327,Post441,1,14,Jun-17
User3323,Post279,1,14,Jun-17
User3318,Post296,1,1,Jun-17
User3318,Post448,1,1,Jun-17
User3317,Post279,1,14,Jun-17
User3315,Post426,1,15,Jun-17
User3310,Post430,1,2,Jul-17
User3303,Post512,1,NA,Aug-17
User3303,Post315,1,15,Aug-17
User3300,Post310,1,2,Aug-17
User3298,Post068,1,16,Jul-17
User3297,Post279,1,14,Jun-17
User3294,Post426,1,15,Jun-17
User3287,Post430,1,2,Jul-17
User3286,Post385,1,12,Aug-17
User3284,Post457,1,12,Aug-17
User3278,Post279,1,14,Jun-17
User3276,Post129,1,11,Jul-17
User4950,Post064,1,15,Jun-17
User3275,Post345,1,5,Jul-17
User3274,Post279,1,14,Jun-17
User3272,Post279,1,14,Jun-17
User3270,Post499,1,12,Jul-17
User3267,Post022,1,15,May-17
User4844,Post064,1,15,Jun-17
User3264,Post279,1,14,Jun-17
User3260,Post279,1,14,Jun-17
User3255,Post426,1,15,Jun-17
User3250,Post196,1,15,Aug-17
User3248,Post454,1,NA,Jun-17
User3247,Post129,1,11,Jul-17
User3243,Post275,1,17,Jul-17
User3829,Post322,1,8,Jul-17
User3239,Post426,1,15,Jun-17
User3238,Post279,1,14,Jun-17
User3237,Post345,1,5,Jul-17
User3235,Post279,1,14,Jun-17
User3227,Post345,1,5,Jul-17
User3224,Post279,1,14,Jun-17
User3222,Post039,1,1,May-17
User3221,Post404,1,1,Jun-17
User3218,Post279,1,14,Jun-17
User3209,Post403,1,11,May-17
User3209,Post342,1,15,May-17
User3209,Post234,1,2,May-17
User3209,Post383,1,3,May-17
User3209,Post400,1,1,May-17
User3209,Post575,1,5,May-17
User3207,Post605,1,17,Aug-17
User3207,Post442,1,NA,Jun-17
User3204,Post400,1,1,May-17
User3198,Post279,1,14,Jun-17
User3197,Post279,1,14,Jun-17
User3191,Post127,1,NA,Jul-17
User3189,Post039,1,1,May-17
User3182,Post279,1,14,Jun-17
User3177,Post430,1,2,Jul-17
User3175,Post560,1,10,Aug-17
User3175,Post303,1,NA,Aug-17
User3172,Post279,1,14,Jun-17
User3171,Post129,1,11,Jul-17
User3171,Post577,1,8,Jul-17
User3158,Post345,1,5,Jul-17
User3157,Post577,1,8,Jul-17
User3151,Post488,1,15,Jun-17
User3148,Post426,1,15,Jun-17
User3147,Post435,1,17,Jul-17
User3147,Post279,1,14,Jun-17
User3143,Post279,1,14,Jun-17
User3142,Post191,1,NA,Aug-17
User3140,Post488,1,15,Jun-17
User3134,Post024,1,1,May-17
User3128,Post426,1,15,Jun-17
User3127,Post454,1,NA,Jun-17
User3120,Post430,1,2,Jul-17
User3116,Post325,1,7,Jun-17
User3114,Post279,1,14,Jun-17
User3108,Post191,1,NA,Aug-17
User3106,Post020,1,8,Aug-17
User3106,Post577,1,8,Jul-17
User3104,Post302,1,NA,Jun-17
User3096,Post454,1,NA,Jun-17
User3093,Post112,1,1,May-17
User3093,Post024,1,1,May-17
User3092,Post400,1,1,May-17
User3090,Post560,1,10,Aug-17
User3090,Post426,1,15,Jun-17
User3087,Post279,1,14,Jun-17
User3079,Post127,1,NA,Jul-17
User3079,Post302,1,NA,Jun-17
User3076,Post302,1,NA,Jun-17
User3074,Post441,1,14,Jun-17
User3069,Post302,1,NA,Jun-17
User3065,Post127,1,NA,Jul-17
User3064,Post487,1,14,Aug-17
User3064,Post109,1,NA,Jul-17
User3064,Post441,1,14,Jun-17
User3063,Post347,1,1,May-17
User3059,Post385,1,12,Aug-17
User3058,Post315,1,15,Aug-17
User3057,Post116,1,1,May-17
User3056,Post385,1,12,Aug-17
User3052,Post196,1,15,Aug-17
User3049,Post259,1,4,Jul-17
User3046,Post279,1,14,Jun-17
User3043,Post325,1,7,Jun-17
User3043,Post488,1,15,Jun-17
User3043,Post039,1,1,May-17
User3041,Post074,1,1,Jul-17
User3038,Post196,1,15,Aug-17
User3036,Post575,1,5,May-17
User3016,Post345,1,5,Jul-17
User3015,Post426,1,15,Jun-17
User3014,Post196,1,15,Aug-17
User2999,Post577,1,8,Jul-17
User2998,Post606,1,7,Aug-17
User2996,Post441,1,14,Jun-17
User2993,Post129,1,11,Jul-17
User2992,Post426,1,15,Jun-17
User2991,Post345,1,5,Jul-17
User2989,Post116,1,1,May-17
User2987,Post017,1,1,Jul-17
User2980,Post279,1,14,Jun-17
User2978,Post279,1,14,Jun-17
User2972,Post606,1,7,Aug-17
User2972,Post279,1,14,Jun-17
User2968,Post441,1,14,Jun-17
User2966,Post398,1,15,Jun-17
User2965,Post279,1,14,Jun-17
User2962,Post296,1,1,Jun-17
User2962,Post575,1,5,May-17
User2960,Post347,1,1,May-17
User2952,Post398,1,15,Jun-17
User2946,Post426,1,15,Jun-17
User2946,Post279,1,14,Jun-17
User2946,Post347,1,1,May-17
User2943,Post279,1,14,Jun-17
User2937,Post279,1,14,Jun-17
User2936,Post575,1,5,May-17
User2934,Post116,1,1,May-17
User2934,Post455,1,1,May-17
User2934,Post494,1,1,May-17
User2931,Post384,1,1,May-17
User2931,Post575,1,5,May-17
User2929,Post150,1,15,Aug-17
User2928,Post565,1,1,May-17
User2928,Post494,1,1,May-17
User2927,Post347,1,1,May-17
User2927,Post403,1,11,May-17
User2926,Post279,1,14,Jun-17
User2925,Post398,1,15,Jun-17
User2924,Post191,1,NA,Aug-17
User2923,Post302,1,NA,Jun-17
User2920,Post302,1,NA,Jun-17
User2916,Post430,1,2,Jul-17
User2916,Post302,1,NA,Jun-17
User2911,Post441,1,14,Jun-17
User2909,Post279,1,14,Jun-17
User2907,Post457,1,12,Aug-17
User2903,Post426,1,15,Jun-17
User2902,Post222,1,3,Jun-17
User2901,Post606,1,7,Aug-17
User2901,Post386,1,2,Jul-17
User2901,Post170,1,1,May-17
User2901,Post282,1,1,May-17
User2899,Post039,1,1,May-17
User2899,Post347,1,1,May-17
User2897,Post279,1,14,Jun-17
User2895,Post430,1,2,Jul-17
User2895,Post407,1,11,Jul-17
User2892,Post279,1,14,Jun-17
User2889,Post345,1,5,Jul-17
User2886,Post103,1,10,Aug-17
User2883,Post191,1,NA,Aug-17
User2880,Post426,1,15,Jun-17
User2876,Post400,1,1,May-17
User2875,Post279,1,14,Jun-17
User2874,Post488,1,15,Jun-17
User2874,Post302,1,NA,Jun-17
User2873,Post279,1,14,Jun-17
User2869,Post345,1,5,Jul-17
User2864,Post560,1,10,Aug-17
User2864,Post426,1,15,Jun-17
User2860,Post039,1,1,May-17
User2857,Post279,1,14,Jun-17
User2856,Post398,1,15,Jun-17
User2851,Post193,1,2,Jul-17
User2849,Post279,1,14,Jun-17
User2838,Post302,1,NA,Jun-17
User2837,Post349,1,NA,May-17
User2836,Post279,1,14,Jun-17
User2834,Post349,1,NA,May-17
User2833,Post279,1,14,Jun-17
User2832,Post196,1,15,Aug-17
User2828,Post606,1,7,Aug-17
User2826,Post279,1,14,Jun-17
User2823,Post577,1,8,Jul-17
User2818,Post279,1,14,Jun-17
User2814,Post196,1,15,Aug-17
User2814,Post560,1,10,Aug-17
User2814,Post279,1,14,Jun-17
User2814,Post383,1,3,May-17
User2811,Post347,1,1,May-17
User2806,Post564,1,NA,Aug-17
User2805,Post385,1,12,Aug-17
User2800,Post349,1,NA,May-17
User2797,Post279,1,14,Jun-17
User2796,Post426,1,15,Jun-17
User2795,Post279,1,14,Jun-17
User2780,Post017,1,1,Jul-17
User2778,Post403,1,11,May-17
User2774,Post426,1,15,Jun-17
User2768,Post196,1,15,Aug-17
User2763,Post068,1,16,Jul-17
User2762,Post279,1,14,Jun-17
User2760,Post196,1,15,Aug-17
User2760,Post191,1,NA,Aug-17
User2760,Post512,1,NA,Aug-17
User2758,Post196,1,15,Aug-17
User2757,Post454,1,NA,Jun-17
User2756,Post275,1,17,Jul-17
User2754,Post349,1,NA,May-17
User2749,Post279,1,14,Jun-17
User2744,Post127,1,NA,Jul-17
User2742,Post150,1,15,Aug-17
User2738,Post279,1,14,Jun-17
User2735,Post499,1,12,Jul-17
User2733,Post279,1,14,Jun-17
User2731,Post426,1,15,Jun-17
User2725,Post577,1,8,Jul-17
User2723,Post279,1,14,Jun-17
User2701,Post022,1,15,May-17
User2700,Post435,1,17,Jul-17
User2700,Post367,1,1,May-17
User2692,Post560,1,10,Aug-17
User2690,Post279,1,14,Jun-17
User2686,Post441,1,14,Jun-17
User2686,Post442,1,NA,Jun-17
User2686,Post565,1,1,May-17
User2686,Post024,1,1,May-17
User2685,Post400,1,1,May-17
User2681,Post279,1,14,Jun-17
User2680,Post279,1,14,Jun-17
User2679,Post435,1,17,Jul-17
User2679,Post349,1,NA,May-17
User2678,Post302,1,NA,Jun-17
User2674,Post296,1,1,Jun-17
User2672,Post127,1,NA,Jul-17
User2668,Post577,1,8,Jul-17
User2666,Post560,1,10,Aug-17
User2666,Post302,1,NA,Jun-17
User2665,Post398,1,15,Jun-17
User2664,Post448,1,1,Jun-17
User2664,Post568,1,1,Jun-17
User2660,Post385,1,12,Aug-17
User2654,Post383,1,3,May-17
User2653,Post039,1,1,May-17
User2643,Post398,1,15,Jun-17
User2639,Post596,1,8,Jul-17
User2636,Post345,1,5,Jul-17
User2634,Post039,1,1,May-17
User2623,Post426,1,15,Jun-17
User2622,Post568,1,1,Jun-17
User2621,Post017,1,1,Jul-17
User2616,Post430,1,2,Jul-17
User2616,Post349,1,NA,May-17
User2616,Post039,1,1,May-17
User2607,Post302,1,NA,Jun-17
User2605,Post279,1,14,Jun-17
User2601,Post347,1,1,May-17
User2599,Post279,1,14,Jun-17
User2598,Post560,1,10,Aug-17
User2597,Post279,1,14,Jun-17
User2596,Post279,1,14,Jun-17
User2592,Post024,1,1,May-17
User2585,Post430,1,2,Jul-17
User2584,Post279,1,14,Jun-17
User2583,Post279,1,14,Jun-17
User2581,Post325,1,7,Jun-17
User2579,Post345,1,5,Jul-17
User2575,Post279,1,14,Jun-17
User2567,Post426,1,15,Jun-17
User2567,Post039,1,1,May-17
User2563,Post039,1,1,May-17
User2562,Post448,1,1,Jun-17
User2562,Post349,1,NA,May-17
User2557,Post302,1,NA,Jun-17
User2556,Post385,1,12,Aug-17
User2553,Post279,1,14,Jun-17
User2550,Post150,1,15,Aug-17
User4314,Post064,1,15,Jun-17
User2545,Post426,1,15,Jun-17
User2541,Post279,1,14,Jun-17
User2538,Post279,1,14,Jun-17
User2534,Post430,1,2,Jul-17
User2534,Post302,1,NA,Jun-17
User2534,Post279,1,14,Jun-17
User2531,Post426,1,15,Jun-17
User2529,Post349,1,NA,May-17
User2523,Post506,1,13,Jun-17
User2521,Post512,1,NA,Aug-17
User2518,Post441,1,14,Jun-17
User2517,Post349,1,NA,May-17
User2514,Post384,1,1,May-17
User2511,Post575,1,5,May-17
User2505,Post400,1,1,May-17
User2502,Post279,1,14,Jun-17
User2500,Post196,1,15,Aug-17
User2494,Post577,1,8,Jul-17
User2494,Post279,1,14,Jun-17
User2492,Post560,1,10,Aug-17
User2491,Post385,1,12,Aug-17
User2489,Post494,1,1,May-17
User2487,Post554,1,14,Aug-17
User2487,Post303,1,NA,Aug-17
User2487,Post315,1,15,Aug-17
User2487,Post302,1,NA,Jun-17
User2486,Post279,1,14,Jun-17
User2484,Post560,1,10,Aug-17
User2482,Post426,1,15,Jun-17
User2477,Post129,1,11,Jul-17
User2476,Post302,1,NA,Jun-17
User2475,Post345,1,5,Jul-17
User2474,Post310,1,2,Aug-17
User2474,Post302,1,NA,Jun-17
User2467,Post367,1,1,May-17
User2461,Post560,1,10,Aug-17
User2457,Post129,1,11,Jul-17
User2457,Post017,1,1,Jul-17
User2453,Post426,1,15,Jun-17
User2452,Post017,1,1,Jul-17
User2450,Post196,1,15,Aug-17
User2450,Post084,1,18,Aug-17
User4160,Post064,1,15,Jun-17
User2449,Post426,1,15,Jun-17
User2445,Post426,1,15,Jun-17
User2438,Post196,1,15,Aug-17
User2433,Post441,1,14,Jun-17
User2432,Post426,1,15,Jun-17
User2430,Post385,1,12,Aug-17
User2424,Post441,1,14,Jun-17
User2424,Post302,1,NA,Jun-17
User2420,Post560,1,10,Aug-17
User2420,Post302,1,NA,Jun-17
User2416,Post448,1,1,Jun-17
User2416,Post568,1,1,Jun-17
User2416,Post437,1,1,Jun-17
User2416,Post384,1,1,May-17
User2416,Post039,1,1,May-17
User2411,Post279,1,14,Jun-17
User2409,Post426,1,15,Jun-17
User2406,Post279,1,14,Jun-17
User2405,Post430,1,2,Jul-17
User2405,Post426,1,15,Jun-17
User2403,Post279,1,14,Jun-17
User2396,Post577,1,8,Jul-17
User2396,Post279,1,14,Jun-17
User2395,Post150,1,15,Aug-17
User2394,Post196,1,15,Aug-17
User2390,Post129,1,11,Jul-17
User2388,Post302,1,NA,Jun-17
User2387,Post598,1,14,May-17
User2381,Post196,1,15,Aug-17
User2380,Post039,1,1,May-17
User2378,Post488,1,15,Jun-17
User2375,Post279,1,14,Jun-17
User2374,Post017,1,1,Jul-17
User2359,Post455,1,1,May-17
User2347,Post490,1,18,Jul-17
User2346,Post315,1,15,Aug-17
User2345,Post279,1,14,Jun-17
User2343,Post129,1,11,Jul-17
User2338,Post430,1,2,Jul-17
User2338,Post568,1,1,Jun-17
User2336,Post245,1,16,Jun-17
User2335,Post426,1,15,Jun-17
User2334,Post560,1,10,Aug-17
User2331,Post430,1,2,Jul-17
User2328,Post196,1,15,Aug-17
User2328,Post560,1,10,Aug-17
User2327,Post196,1,15,Aug-17
User2324,Post349,1,NA,May-17
User2314,Post279,1,14,Jun-17
User2307,Post279,1,14,Jun-17
User2305,Post457,1,12,Aug-17
User2302,Post430,1,2,Jul-17
User3266,Post064,1,15,Jun-17
User2298,Post196,1,15,Aug-17
User2298,Post441,1,14,Jun-17
User2287,Post426,1,15,Jun-17
User2285,Post560,1,10,Aug-17
User2283,Post577,1,8,Jul-17
User2280,Post345,1,5,Jul-17
User2280,Post302,1,NA,Jun-17
User2280,Post575,1,5,May-17
User2276,Post367,1,1,May-17
User2265,Post279,1,14,Jun-17
User2262,Post403,1,11,May-17
User2262,Post575,1,5,May-17
User2259,Post577,1,8,Jul-17
User2256,Post430,1,2,Jul-17
User2254,Post191,1,NA,Aug-17
User2252,Post017,1,1,Jul-17
User2251,Post196,1,15,Aug-17
User2251,Post084,1,18,Aug-17
User2244,Post279,1,14,Jun-17
User2242,Post279,1,14,Jun-17
User2241,Post584,1,13,May-17
User2240,Post349,1,NA,May-17
User2235,Post296,1,1,Jun-17
User2231,Post150,1,15,Aug-17
User2228,Post024,1,1,May-17
User2226,Post430,1,2,Jul-17
User2226,Post296,1,1,Jun-17
User2226,Post568,1,1,Jun-17
User2223,Post448,1,1,Jun-17
User2221,Post116,1,1,May-17
User2221,Post455,1,1,May-17
User2216,Post279,1,14,Jun-17
User2211,Post279,1,14,Jun-17
User2202,Post279,1,14,Jun-17
User2197,Post150,1,15,Aug-17
User2192,Post499,1,12,Jul-17
User2191,Post575,1,5,May-17
User2187,Post367,1,1,May-17
User2184,Post349,1,NA,May-17
User2183,Post279,1,14,Jun-17
User2173,Post426,1,15,Jun-17
User2171,Post568,1,1,Jun-17
User2166,Post426,1,15,Jun-17
User2165,Post302,1,NA,Jun-17
User2165,Post442,1,NA,Jun-17
User2165,Post426,1,15,Jun-17
User2163,Post279,1,14,Jun-17
User2160,Post454,1,NA,Jun-17
User2160,Post316,1,1,May-17
User2158,Post560,1,10,Aug-17
User2156,Post196,1,15,Aug-17
User2153,Post302,1,NA,Jun-17
User2146,Post506,1,13,Jun-17
User2146,Post398,1,15,Jun-17
User2144,Post426,1,15,Jun-17
User2142,Post385,1,12,Aug-17
User2142,Post193,1,2,Jul-17
User2142,Post345,1,5,Jul-17
User2137,Post430,1,2,Jul-17
User2137,Post234,1,2,May-17
User2136,Post196,1,15,Aug-17
User2130,Post426,1,15,Jun-17
User2129,Post107,1,10,Jul-17
User2129,Post259,1,4,Jul-17
User2124,Post575,1,5,May-17
User2123,Post426,1,15,Jun-17
User2120,Post279,1,14,Jun-17
User2117,Post017,1,1,Jul-17
User2117,Post441,1,14,Jun-17
User2117,Post302,1,NA,Jun-17
User2108,Post560,1,10,Aug-17
User2108,Post074,1,1,Jul-17
User2103,Post426,1,15,Jun-17
User2103,Post279,1,14,Jun-17
User2102,Post367,1,1,May-17
User2452,Post322,1,8,Jul-17
User2098,Post385,1,12,Aug-17
User2094,Post577,1,8,Jul-17
User2090,Post279,1,14,Jun-17
User2948,Post064,1,15,Jun-17
User2085,Post193,1,2,Jul-17
User2084,Post022,1,15,May-17
User2076,Post441,1,14,Jun-17
User2076,Post426,1,15,Jun-17
User2070,Post302,1,NA,Jun-17
User2069,Post296,1,1,Jun-17
User2067,Post150,1,15,Aug-17
User2067,Post188,1,NA,Jul-17
User2065,Post347,1,1,May-17
User2061,Post039,1,1,May-17
User2058,Post560,1,10,Aug-17
User2058,Post127,1,NA,Jul-17
User2055,Post196,1,15,Aug-17
User2052,Post017,1,1,Jul-17
User2050,Post454,1,NA,Jun-17
User2050,Post349,1,NA,May-17
User2047,Post385,1,12,Aug-17
User2042,Post196,1,15,Aug-17
User2030,Post279,1,14,Jun-17
User2028,Post560,1,10,Aug-17
User2027,Post196,1,15,Aug-17
User2027,Post129,1,11,Jul-17
User2027,Post577,1,8,Jul-17
User2025,Post426,1,15,Jun-17
User2024,Post349,1,NA,May-17
User2024,Post565,1,1,May-17
User2021,Post196,1,15,Aug-17
User2021,Post017,1,1,Jul-17
User2020,Post426,1,15,Jun-17
User2014,Post129,1,11,Jul-17
User2014,Post068,1,16,Jul-17
User2013,Post017,1,1,Jul-17
User2013,Post367,1,1,May-17
User2013,Post039,1,1,May-17
User2010,Post279,1,14,Jun-17
User2009,Post279,1,14,Jun-17
User2003,Post441,1,14,Jun-17
User2001,Post196,1,15,Aug-17
User1996,Post347,1,1,May-17
User1993,Post279,1,14,Jun-17
User1990,Post039,1,1,May-17
User1986,Post441,1,14,Jun-17
User1984,Post279,1,14,Jun-17
User1983,Post560,1,10,Aug-17
User1982,Post191,1,NA,Aug-17
User1975,Post426,1,15,Jun-17
User1973,Post150,1,15,Aug-17
User1972,Post577,1,8,Jul-17
User1963,Post279,1,14,Jun-17
User1961,Post606,1,7,Aug-17
User1961,Post577,1,8,Jul-17
User1940,Post129,1,11,Jul-17
User1938,Post279,1,14,Jun-17
User1937,Post068,1,16,Jul-17
User1937,Post302,1,NA,Jun-17
User1933,Post279,1,14,Jun-17
User1931,Post127,1,NA,Jul-17
User1930,Post349,1,NA,May-17
User1928,Post426,1,15,Jun-17
User1928,Post279,1,14,Jun-17
User1926,Post441,1,14,Jun-17
User1924,Post279,1,14,Jun-17
User1922,Post196,1,15,Aug-17
User1922,Post303,1,NA,Aug-17
User1919,Post605,1,17,Aug-17
User1913,Post279,1,14,Jun-17
User1912,Post279,1,14,Jun-17
User1911,Post575,1,5,May-17
User1910,Post279,1,14,Jun-17
User1903,Post606,1,7,Aug-17
User1903,Post345,1,5,Jul-17
User1900,Post345,1,5,Jul-17
User1900,Post454,1,NA,Jun-17
User1899,Post581,1,6,Jun-17
User1896,Post279,1,14,Jun-17
User1895,Post302,1,NA,Jun-17
User1893,Post426,1,15,Jun-17
User1890,Post279,1,14,Jun-17
User1887,Post279,1,14,Jun-17
User1886,Post426,1,15,Jun-17
User1882,Post193,1,2,Jul-17
User1882,Post017,1,1,Jul-17
User1878,Post577,1,8,Jul-17
User1875,Post191,1,NA,Aug-17
User1874,Post196,1,15,Aug-17
User1873,Post196,1,15,Aug-17
User1865,Post442,1,NA,Jun-17
User1862,Post426,1,15,Jun-17
User2450,Post064,1,15,Jun-17
User1855,Post454,1,NA,Jun-17
User1853,Post426,1,15,Jun-17
User1846,Post100,1,1,May-17
User1846,Post367,1,1,May-17
User1844,Post279,1,14,Jun-17
User1842,Post490,1,18,Jul-17
User1842,Post568,1,1,Jun-17
User1836,Post430,1,2,Jul-17
User1835,Post420,1,5,Aug-17
User1834,Post196,1,15,Aug-17
User1834,Post454,1,NA,Jun-17
User1830,Post279,1,14,Jun-17
User1830,Post347,1,1,May-17
User1826,Post560,1,10,Aug-17
User1825,Post196,1,15,Aug-17
User1825,Post279,1,14,Jun-17
User1824,Post441,1,14,Jun-17
User1824,Post426,1,15,Jun-17
User1824,Post279,1,14,Jun-17
User1824,Post349,1,NA,May-17
User1821,Post279,1,14,Jun-17
User1820,Post426,1,15,Jun-17
User1819,Post279,1,14,Jun-17
User1817,Post056,1,2,Jun-17
User1815,Post575,1,5,May-17
User1801,Post191,1,NA,Aug-17
User1799,Post426,1,15,Jun-17
User1798,Post577,1,8,Jul-17
User1796,Post577,1,8,Jul-17
User1795,Post068,1,16,Jul-17
User1794,Post435,1,17,Jul-17
User1794,Post349,1,NA,May-17
User1793,Post022,1,15,May-17
User1790,Post347,1,1,May-17
User1786,Post279,1,14,Jun-17
User1784,Post196,1,15,Aug-17
User1784,Post560,1,10,Aug-17
User1784,Post568,1,1,Jun-17
User1780,Post222,1,3,Jun-17
User1780,Post367,1,1,May-17
User1780,Post347,1,1,May-17
User1780,Post400,1,1,May-17
User1779,Post302,1,NA,Jun-17
User1760,Post560,1,10,Aug-17
User1759,Post279,1,14,Jun-17
User1755,Post259,1,4,Jul-17
User1752,Post577,1,8,Jul-17
User1752,Post349,1,NA,May-17
User1750,Post275,1,17,Jul-17
User1747,Post430,1,2,Jul-17
User1745,Post577,1,8,Jul-17
User2300,Post064,1,15,Jun-17
User1743,Post349,1,NA,May-17
User1743,Post112,1,1,May-17
User1743,Post014,1,1,May-17
User1743,Post384,1,1,May-17
User1743,Post116,1,1,May-17
User1737,Post279,1,14,Jun-17
User1735,Post426,1,15,Jun-17
User1732,Post398,1,15,Jun-17
User1732,Post400,1,1,May-17
User1730,Post606,1,7,Aug-17
User1730,Post560,1,10,Aug-17
User1730,Post426,1,15,Jun-17
User1729,Post426,1,15,Jun-17
User1728,Post039,1,1,May-17
User1728,Post347,1,1,May-17
User1726,Post302,1,NA,Jun-17
User1724,Post512,1,NA,Aug-17
User1723,Post302,1,NA,Jun-17
User1718,Post345,1,5,Jul-17
User1709,Post191,1,NA,Aug-17
User1709,Post349,1,NA,May-17
User1703,Post398,1,15,Jun-17
User1701,Post279,1,14,Jun-17
User1693,Post279,1,14,Jun-17
User1692,Post279,1,14,Jun-17
User1690,Post487,1,14,Aug-17
User1690,Post129,1,11,Jul-17
User1689,Post560,1,10,Aug-17
User2027,Post322,1,8,Jul-17
User1684,Post349,1,NA,May-17
User1682,Post020,1,8,Aug-17
User1679,Post345,1,5,Jul-17
User1668,Post068,1,16,Jul-17
User1666,Post302,1,NA,Jun-17
User1661,Post279,1,14,Jun-17
